18 111 58129.00 I  0.045101 0.000024  0.258532 0.000025  I 0.2089044 0.0000044  0.4191 0.0031  I     0.216    0.181    -0.163    0.143  0.045008  0.258580  0.2089311     0.165    -0.118  
18 112 58130.00 I  0.043317 0.000023  0.259771 0.000025  I 0.2085156 0.0000042  0.3263 0.0031  I     0.171    0.181    -0.174    0.143  0.043355  0.259855  0.2085176     0.081    -0.121  
18 113 58131.00 I  0.041452 0.000020  0.260510 0.000021  I 0.2082764 0.0000045  0.1596 0.0026  I     0.133    0.092    -0.183    0.151  0.041402  0.260606  0.2082845     0.067    -0.127  
18 114 58132.00 I  0.039898 0.000021  0.260805 0.000023  I 0.2081633 0.0000032  0.0921 0.0028  I     0.107    0.092    -0.190    0.162  0.039860  0.260774  0.2081715     0.079    -0.135  
18 115 58133.00 I  0.038703 0.000021  0.261202 0.000022  I 0.2080863 0.0000032  0.0422 0.0046  I     0.096    0.092    -0.195    0.162  0.038639  0.261182  0.2081143     0.091    -0.142  
18 116 58134.00 I  0.037841 0.000018  0.261975 0.000016  I 0.2080623 0.0000087  0.0419 0.0044  I     0.107    0.092    -0.197    0.174  0.037810  0.261913  0.2080778     0.103    -0.150  
18 117 58135.00 I  0.037144 0.000020  0.263270 0.000024  I 0.2079766 0.0000083  0.1192 0.0060  I     0.140    0.156    -0.198    0.164  0.037169  0.263221  0.2080112     0.129    -0.143  
18 118 58136.00 I  0.036136 0.000019  0.264988 0.000023  I 0.2078383 0.0000084  0.1534 0.0059  I     0.186    0.156    -0.198    0.164  0.036146  0.264989  0.2078806     0.158    -0.132  
18 119 58137.00 I  0.034709 0.000016  0.266812 0.000021  I 0.2076477 0.0000083  0.2538 0.0062  I     0.229    0.156    -0.198    0.164  0.034752  0.266831  0.2076571     0.188    -0.122  
18 120 58138.00 I  0.032783 0.000016  0.268601 0.000019  I 0.2073042 0.0000091  0.4336 0.0051  I     0.252    0.216    -0.200    0.153  0.032747  0.268633  0.2073152     0.201    -0.119  
18 121 58139.00 I  0.030633 0.000019  0.270330 0.000020  I 0.2067823 0.0000058  0.6080 0.0054  I     0.256    0.214    -0.204    0.159  0.030561  0.270346  0.2068073     0.208    -0.118  
18 122 58140.00 I  0.028795 0.000020  0.272029 0.000020  I 0.2061042 0.0000060  0.7345 0.0042  I     0.247    0.214    -0.207    0.159  0.028673  0.272074  0.2061308     0.215    -0.118  
18 123 58141.00 I  0.027418 0.000018  0.273716 0.000010  I 0.2053137 0.0000061  0.8599 0.0038  I     0.230    0.213    -0.211    0.163  0.027382  0.273710  0.2053131     0.221    -0.118  
18 124 58142.00 I  0.026061 0.000024  0.275508 0.000020  I 0.2043986 0.0000047  0.9428 0.0039  I     0.211    0.201    -0.212    0.184  0.026020  0.275534  0.2044217     0.208    -0.143  
18 125 58143.00 I  0.024312 0.000024  0.277334 0.000021  I 0.2034410 0.0000047  0.9869 0.0034  I     0.195    0.201    -0.213    0.184  0.024135  0.277385  0.2034601     0.190    -0.174  
18 126 58144.00 I  0.022521 0.000025  0.279035 0.000022  I 0.2024342 0.0000048  1.0028 0.0041  I     0.185    0.201    -0.212    0.184  0.022368  0.279089  0.2024315     0.172    -0.205  
18 127 58145.00 I  0.020914 0.000023  0.280552 0.000021  I 0.2014666 0.0000068  0.9251 0.0039  I     0.184    0.156    -0.213    0.218  0.020854  0.280617  0.2014806     0.183    -0.215  
18 128 58146.00 I  0.019444 0.000025  0.281766 0.000021  I 0.2005706 0.0000061  0.8876 0.0045  I     0.189    0.211    -0.215    0.224  0.019329  0.281817  0.2005803     0.205    -0.217  
18 129 58147.00 I  0.018402 0.000026  0.282953 0.000022  I 0.1996758 0.0000060  0.8969 0.0056  I     0.194    0.211    -0.221    0.224  0.018285  0.282882  0.1996906     0.227    -0.220  
18 130 58148.00 I  0.017694 0.000020  0.284471 0.000015  I 0.1987487 0.0000095  0.9906 0.0041  I     0.193    0.235    -0.231    0.228  0.017687  0.284477  0.1987597     0.249    -0.222  
18 131 58149.00 I  0.016707 0.000021  0.286230 0.000019  I 0.1976753 0.0000055  1.1421 0.0055  I     0.181    0.198    -0.246    0.254  0.016673  0.286200  0.1977182     0.223    -0.233  
18 2 1 58150.00 I  0.015469 0.000020  0.288207 0.000022  I 0.1964674 0.0000057  1.2850 0.0041  I     0.160    0.198    -0.263    0.254  0.015361  0.288259  0.1965014     0.184    -0.247  
18 2 2 58151.00 I  0.014113 0.000022  0.290118 0.000022  I 0.1950831 0.0000061  1.4946 0.0047  I     0.136    0.198    -0.281    0.254  0.014067  0.290203  0.1950891     0.145    -0.261  
18 2 3 58152.00 I  0.012490 0.000025  0.291676 0.000031  I 0.1934931 0.0000076  1.6596 0.0045  I     0.114    0.120    -0.294    0.281  0.012458  0.291691  0.1935058     0.129    -0.265  
18 2 4 58153.00 I  0.010589 0.000024  0.293356 0.000035  I 0.1918057 0.0000066  1.6991 0.0049  I     0.095    0.102    -0.302    0.284  0.010601  0.293313  0.1918259     0.121    -0.265  
18 2 5 58154.00 I  0.008433 0.000028  0.295254 0.000035  I 0.1901293 0.0000062  1.6354 0.0055  I     0.081    0.102    -0.305    0.284  0.008260  0.295375  0.1901450     0.113    -0.266  
18 2 6 58155.00 I  0.006843 0.000027  0.296640 0.000032  I 0.1885626 0.0000087  1.4886 0.0041  I     0.069    0.090    -0.304    0.286  0.006624  0.296675  0.1885544     0.105    -0.267  
18 2 7 58156.00 I  0.006211 0.000027  0.297896 0.000030  I 0.1871552 0.0000053  1.3326 0.0049  I     0.059    0.077    -0.298    0.277  0.006188  0.297813  0.1871353     0.091    -0.265  
18 2 8 58157.00 I  0.005619 0.000026  0.299594 0.000030  I 0.1858953 0.0000045  1.1831 0.0033  I     0.055    0.077    -0.293    0.277  0.005592  0.299623  0.1858941     0.076    -0.264  
18 2 9 58158.00 I  0.004802 0.000021  0.301362 0.000020  I 0.1848040 0.0000039  0.9888 0.0026  I     0.060    0.077    -0.290    0.277  0.004664  0.301372  0.1847988     0.060    -0.262  
18 210 58159.00 I  0.004130 0.000021  0.303165 0.000007  I 0.1839096 0.0000027  0.8189 0.0022  I     0.075    0.048    -0.295    0.266  0.004091  0.303167  0.1839243     0.078    -0.274  
18 211 58160.00 I  0.003591 0.000017  0.305127 0.000021  I 0.1831285 0.0000022  0.7622 0.0017  I     0.098    0.135    -0.305    0.307  0.003494  0.305155  0.1831436     0.108    -0.291  
18 212 58161.00 I  0.003296 0.000021  0.307197 0.000022  I 0.1823717 0.0000022  0.7461 0.0018  I     0.120    0.135    -0.318    0.307  0.003276  0.307207  0.1823852     0.138    -0.309  
18 213 58162.00 I  0.003043 0.000027  0.309281 0.000025  I 0.1816308 0.0000029  0.7464 0.0016  I     0.134    0.161    -0.329    0.337  0.002984  0.309331  0.1816261     0.169    -0.326  
18 214 58163.00 I  0.002622 0.000031  0.311267 0.000028  I 0.1808624 0.0000024  0.7960 0.0019  I     0.135    0.153    -0.335    0.323  0.002565  0.311263  0.1808522     0.172    -0.319  
18 215 58164.00 I  0.001974 0.000031  0.313241 0.000028  I 0.1800374 0.0000024  0.8496 0.0017  I     0.125    0.153    -0.337    0.323  0.001884  0.313278  0.1800326     0.168    -0.306  
18 216 58165.00 I  0.001453 0.000030  0.314972 0.000029  I 0.1791544 0.0000024  0.9295 0.0018  I     0.113    0.153    -0.336    0.323  0.001348  0.315040  0.1791391     0.164    -0.293  
18 217 58166.00 I  0.001128 0.000030  0.316451 0.000022  I 0.1781720 0.0000027  1.0285 0.0025  I     0.107    0.143    -0.335    0.309  0.001023  0.316434  0.1781970     0.161    -0.291  
18 218 58167.00 I  0.000858 0.000028  0.317954 0.000023  I 0.1771034 0.0000043  1.1095 0.0025  I     0.107    0.141    -0.334    0.310  0.000643  0.317986  0.1771533     0.158    -0.293  
18 219 58168.00 I  0.000929 0.000024  0.319637 0.000022  I 0.1759633 0.0000043  1.1596 0.0042  I     0.112    0.141    -0.331    0.310  0.000907  0.319569  0.1759989     0.156    -0.295  
18 220 58169.00 I  0.001309 0.000018  0.321748 0.000019  I 0.1748023 0.0000073  1.1555 0.0033  I     0.116    0.139    -0.327    0.311  0.001162  0.321719  0.1747971     0.154    -0.297  
18 221 58170.00 I  0.001973 0.000018  0.324316 0.000020  I 0.1736623 0.0000051  1.1214 0.0045  I     0.117    0.131    -0.320    0.303  0.002029  0.324307  0.1736556     0.147    -0.295  
18 222 58171.00 I  0.002491 0.000019  0.326887 0.000021  I 0.1725659 0.0000051  1.0682 0.0036  I     0.115    0.131    -0.310    0.303  0.002404  0.327028  0.1725733     0.140    -0.292  
18 223 58172.00 I  0.002647 0.000020  0.329245 0.000023  I 0.1715409 0.0000052  0.9699 0.0034  I     0.110    0.131    -0.298    0.303  0.002541  0.329197  0.1715338     0.133    -0.290  
18 224 58173.00 I  0.002439 0.000019  0.331638 0.000022  I 0.1706312 0.0000044  0.8561 0.0034  I     0.103    0.120    -0.284    0.296  0.002347  0.331740  0.1706442     0.128    -0.276  
18 225 58174.00 I  0.001976 0.000019  0.333873 0.000023  I 0.1698129 0.0000045  0.7896 0.0031  I     0.096    0.109    -0.268    0.260  0.001947  0.333859  0.1698219     0.125    -0.258  
18 226 58175.00 I  0.001277 0.000022  0.335990 0.000023  I 0.1690339 0.0000045  0.7775 0.0045  I     0.091    0.109    -0.253    0.260  0.001247  0.336071  0.1690306     0.122    -0.240  
18 227 58176.00 I  0.000375 0.000021  0.337923 0.000022  I 0.1682441 0.0000078  0.8070 0.0040  I     0.089    0.104    -0.238    0.228  0.000267  0.337963  0.1682351     0.119    -0.221  
18 228 58177.00 I -0.000293 0.000022  0.339617 0.000021  I 0.1674058 0.0000067  0.8788 0.0051  I     0.094    0.101    -0.225    0.246 -0.000517  0.339627  0.1674081     0.137    -0.197  
18 3 1 58178.00 I -0.000081 0.000021  0.341485 0.000019  I 0.1664520 0.0000067  1.0541 0.0047  I     0.104    0.101    -0.212    0.246 -0.000327  0.341442  0.1664612     0.162    -0.172  
18 3 2 58179.00 I  0.001202 0.000022  0.343736 0.000016  I 0.1652936 0.0000067  1.2414 0.0061  I     0.119    0.101    -0.197    0.246                                                     
18 3 3 58180.00 I  0.002761 0.000020  0.346305 0.000008  I 0.1640232 0.0000102  1.2666 0.0056  I     0.137    0.032    -0.175    0.324                                                     
18 3 4 58181.00 I  0.004099 0.000020  0.348988 0.000019  I 0.1627796 0.0000090  1.2343 0.0058  I     0.154    0.214    -0.153    0.194                                                     
18 3 5 58182.00 I  0.005402 0.000020  0.351670 0.000018  I 0.1615662 0.0000055  1.1671 0.0060  I     0.164    0.214    -0.137    0.194                                                     
18 3 6 58183.00 I  0.006569 0.000017  0.354259 0.000018  I 0.1604799 0.0000079  0.9965 0.0036  I     0.162    0.259    -0.134    0.065                                                     
18 3 7 58184.00 I  0.007282 0.000018  0.356647 0.000020  I 0.1595435 0.0000046  0.9149 0.0045  I     0.144    0.128    -0.151    0.198                                                     
18 3 8 58185.00 I  0.007707 0.000020  0.358709 0.000020  I 0.1586376 0.0000043  0.8709 0.0031  I     0.113    0.128    -0.181    0.198                                                     
18 3 9 58186.00 I  0.008071 0.000020  0.360345 0.000021  I 0.1578260 0.0000041  0.7539 0.0027  I     0.075    0.128    -0.213    0.198                                                     
18 310 58187.00 I  0.008579 0.000016  0.361562 0.000014  I 0.1571107 0.0000034  0.6941 0.0029  I     0.038    0.043    -0.233    0.238                                                     
18 311 58188.00 I  0.009749 0.000018  0.362617 0.000022  I 0.1564183 0.0000041  0.6926 0.0027  I     0.002    0.053    -0.243    0.228                                                     
18 312 58189.00 I  0.011429 0.000018  0.363956 0.000022  I 0.1557158 0.0000041  0.7201 0.0049  I    -0.033    0.053    -0.244    0.228                                                     
18 313 58190.00 I  0.012917 0.000018  0.365562 0.000020  I 0.1549664 0.0000089  0.7826 0.0050  I    -0.067    0.071    -0.240    0.203                                                     
18 314 58191.00 I  0.013930 0.000014  0.367345 0.000020  I 0.1541460 0.0000091  0.8587 0.0064  P    -0.084    0.111    -0.240    0.145                                                     
18 315 58192.00 I  0.014577 0.000014  0.369273 0.000020  I 0.1532461 0.0000091  0.9433 0.0065  P    -0.086    0.114    -0.247    0.148                                                     
18 316 58193.00 I  0.014875 0.000078  0.371217 0.000078  I 0.1522568 0.0000093  1.0357 0.0086  P    -0.077    0.118    -0.256    0.151                                                     
18 317 58194.00 I  0.014947 0.000078  0.372984 0.000078  I 0.1511795 0.0000146  1.1138 0.0068  P    -0.064    0.121    -0.264    0.154                                                     
18 318 58195.00 I  0.015129 0.000079  0.374512 0.000080  I 0.1500350 0.0000100  1.1745 0.0088  P    -0.055    0.123    -0.270    0.155                                                     
18 319 58196.00 I  0.015795 0.000080  0.375961 0.000082  I 0.1488340 0.0000097  1.2248 0.0061  P    -0.050    0.125    -0.274    0.157                                                     
18 320 58197.00 I  0.016836 0.000081  0.377431 0.000080  I 0.1475937 0.0000071  1.2502 0.0053  P    -0.052    0.126    -0.278    0.158                                                     
18 321 58198.00 I  0.017888 0.000081  0.378704 0.000080  I 0.1463514 0.0000044  1.2221 0.0048  P    -0.059    0.126    -0.280    0.158                                                     
18 322 58199.00 I  0.019272 0.000079  0.379756 0.000081  I 0.1451683 0.0000064  1.1378 0.0040  P    -0.068    0.127    -0.280    0.159                                                     
18 323 58200.00 I  0.020879 0.000080  0.381044 0.000080  I 0.1440830 0.0000068  1.0321 0.0048  P    -0.079    0.127    -0.279    0.159                                                     
18 324 58201.00 I  0.022266 0.000079  0.382627 0.000079  I 0.1431047 0.0000072  0.9245 0.0047  P    -0.089    0.128    -0.275    0.160                                                     
18 325 58202.00 I  0.023425 0.000086  0.384161 0.000087  I 0.1422226 0.0000066  0.8509 0.0052  P    -0.097    0.128    -0.270    0.160                                                     
18 326 58203.00 I  0.024514 0.000091  0.385404 0.000091  I 0.1413670 0.0000074  0.8848 0.0049  P    -0.103    0.128    -0.263    0.160                                                     
18 327 58204.00 I  0.025732 0.000091  0.386395 0.000091  I 0.1404241 0.0000072  1.0052 0.0051  P    -0.107    0.128    -0.256    0.160                                                     
18 328 58205.00 I  0.027003 0.000091  0.387485 0.000091  I 0.1393529 0.0000070  1.1365 0.0055  P    -0.110    0.128    -0.247    0.160                                                     
18 329 58206.00 I  0.028239 0.000092  0.388979 0.000091  I 0.1381608 0.0000084  1.2386 0.0061  P    -0.110    0.128    -0.238    0.160                                                     
18 330 58207.00 I  0.029562 0.000091  0.390761 0.000091  I 0.1368740 0.0000099  1.3459 0.0072  P    -0.110    0.128    -0.228    0.160                                                     
18 331 58208.00 I  0.031004 0.000092  0.392625 0.000091  I 0.1354853 0.0000118  1.4043 0.0076  P    -0.108    0.128    -0.219    0.160                                                     
18 4 1 58209.00 I  0.032252 0.000091  0.394459 0.000091  I 0.1340980 0.0000115  1.3648 0.0073  P    -0.105    0.128    -0.210    0.160                                                     
18 4 2 58210.00 I  0.033135 0.000091  0.396276 0.000091  I 0.1327715 0.0000087  1.2779 0.0072  P    -0.101    0.128    -0.202    0.160                                                     
18 4 3 58211.00 I  0.033744 0.000091  0.398192 0.000091  I 0.1315567 0.0000087  1.1475 0.0057  P    -0.096    0.128    -0.196    0.160                                                     
18 4 4 58212.00 I  0.034088 0.000091  0.400169 0.000091  I 0.1305144 0.0000073  0.9034 0.0279  P    -0.091    0.128    -0.190    0.160                                                     
18 4 5 58213.00 I  0.034260 0.000091  0.402103 0.000091  I 0.1296356 0.0000552                 P    -0.086    0.128    -0.186    0.160                                                     
18 4 6 58214.00 P  0.034560 0.000607  0.403764 0.000413  P 0.1288772 0.0001080                 P    -0.082    0.128    -0.184    0.160                                                     
18 4 7 58215.00 P  0.034962 0.000901  0.405288 0.000680  P 0.1282069 0.0002041                 P    -0.078    0.128    -0.183    0.160                                                     
18 4 8 58216.00 P  0.035545 0.001135  0.406596 0.000910  P 0.1275901 0.0003028                 P    -0.075    0.128    -0.183    0.160                                                     
18 4 9 58217.00 P  0.036296 0.001337  0.407769 0.001120  P 0.1270032 0.0004021                 P    -0.074    0.128    -0.185    0.160                                                     
18 410 58218.00 P  0.037209 0.001519  0.408910 0.001315  P 0.1264206 0.0005017                 P    -0.074    0.128    -0.188    0.160                                                     
18 411 58219.00 P  0.038228 0.001685  0.410047 0.001499  P 0.1258122 0.0006014                 P    -0.076    0.128    -0.191    0.160                                                     
18 412 58220.00 P  0.039306 0.001840  0.411203 0.001675  P 0.1251443 0.0007012                 P    -0.079    0.128    -0.194    0.160                                                     
18 413 58221.00 P  0.040405 0.001985  0.412359 0.001844  P 0.1243635 0.0007500                 P    -0.084    0.128    -0.198    0.160                                                     
18 414 58222.00 P  0.041516 0.002123  0.413483 0.002007  P 0.1234396 0.0005500                 P    -0.090    0.128    -0.201    0.160                                                     
18 415 58223.00 P  0.042622 0.002254  0.414570 0.002165  P 0.1223470 0.0007548                 P    -0.098    0.128    -0.204    0.160                                                     
18 416 58224.00 P  0.043733 0.002380  0.415631 0.002319  P 0.1211328 0.0009344                 P    -0.106    0.128    -0.205    0.160                                                     
18 417 58225.00 P  0.044885 0.002501  0.416677 0.002469  P 0.1199007 0.0010994                 P    -0.115    0.128    -0.206    0.160                                                     
18 418 58226.00 P  0.046089 0.002618  0.417705 0.002616  P 0.1187441 0.0012543                 P    -0.125    0.128    -0.204    0.160                                                     
18 419 58227.00 P  0.047333 0.002731  0.418719 0.002759  P 0.1177075 0.0014016                 P    -0.134    0.128    -0.202    0.160                                                     
18 420 58228.00 P  0.048601 0.002841  0.419714 0.002900  P 0.1168065 0.0015429                 P    -0.142    0.128    -0.197    0.160                                                     
18 421 58229.00 P  0.049884 0.002947  0.420706 0.003037  P 0.1160150 0.0016792                 P    -0.150    0.128    -0.192    0.160                                                     
18 422 58230.00 P  0.051161 0.003051  0.421704 0.003173  P 0.1152659 0.0018113                 P    -0.156    0.128    -0.184    0.160                                                     
18 423 58231.00 P  0.052434 0.003152  0.422714 0.003306  P 0.1144941 0.0019399                 P    -0.161    0.128    -0.176    0.160                                                     
18 424 58232.00 P  0.053711 0.003250  0.423729 0.003438  P 0.1136363 0.0020652                 P    -0.164    0.128    -0.167    0.160                                                     
18 425 58233.00 P  0.054994 0.003347  0.424731 0.003567  P 0.1126649 0.0021877                 P    -0.166    0.128    -0.157    0.160                                                     
18 426 58234.00 P  0.056282 0.003441  0.425707 0.003694  P 0.1115935 0.0023077                 P    -0.166    0.128    -0.146    0.160                                                     
18 427 58235.00 P  0.057579 0.003534  0.426643 0.003820  P 0.1104558 0.0024255                 P    -0.164    0.128    -0.136    0.160                                                     
18 428 58236.00 P  0.058889 0.003624  0.427538 0.003944  P 0.1092979 0.0025411                 P    -0.161    0.128    -0.127    0.160                                                     
18 429 58237.00 P  0.060218 0.003713  0.428391 0.004067  P 0.1081794 0.0026548                 P    -0.157    0.128    -0.118    0.160                                                     
18 430 58238.00 P  0.061571 0.003801  0.429208 0.004188  P 0.1071608 0.0027668                 P    -0.152    0.128    -0.110    0.160                                                     
18 5 1 58239.00 P  0.062950 0.003887  0.429994 0.004308  P 0.1062857 0.0028772                 P    -0.147    0.128    -0.103    0.160                                                     
18 5 2 58240.00 P  0.064353 0.003971  0.430751 0.004427  P 0.1055726 0.0029860                 P    -0.141    0.128    -0.098    0.160                                                     
18 5 3 58241.00 P  0.065774 0.004054  0.431485 0.004545  P 0.1050175 0.0030934                 P    -0.135    0.128    -0.094    0.160                                                     
18 5 4 58242.00 P  0.067210 0.004136  0.432196 0.004661  P 0.1045890 0.0031995                 P    -0.130    0.128    -0.092    0.160                                                     
18 5 5 58243.00 P  0.068659 0.004217  0.432885 0.004776  P 0.1042441 0.0033043                 P    -0.126    0.128    -0.092    0.160                                                     
18 5 6 58244.00 P  0.070121 0.004296  0.433551 0.004890  P 0.1039349 0.0034080                 P    -0.123    0.128    -0.093    0.160                                                     
18 5 7 58245.00 P  0.071597 0.004375  0.434192 0.005003  P 0.1036053 0.0035105                 P    -0.121    0.128    -0.095    0.160                                                     
18 5 8 58246.00 P  0.073087 0.004452  0.434806 0.005115  P 0.1032085 0.0036120                 P    -0.121    0.128    -0.098    0.160                                                     
18 5 9 58247.00 P  0.074590 0.004529  0.435393 0.005226  P 0.1027086 0.0037124                 P    -0.123    0.128    -0.101    0.160                                                     
18 510 58248.00 P  0.076106 0.004604  0.435955 0.005337  P 0.1020807 0.0038119                 P    -0.126    0.128    -0.105    0.160                                                     
18 511 58249.00 P  0.077633 0.004679  0.436495 0.005446  P 0.1013127 0.0039105                 P    -0.131    0.128    -0.108    0.160                                                     
18 512 58250.00 P  0.079172 0.004752  0.437014 0.005555  P 0.1004130 0.0040082                 P    -0.137    0.128    -0.112    0.160                                                     
18 513 58251.00 P  0.080723 0.004825  0.437511 0.005662  P 0.0994160 0.0041051                 P    -0.144    0.128    -0.114    0.160                                                     
18 514 58252.00 P  0.082283 0.004897  0.437987 0.005769  P 0.0983845 0.0042012                 P    -0.152    0.128    -0.115    0.160                                                     
18 515 58253.00 P  0.083853 0.004968  0.438441 0.005875  P 0.0973920 0.0042965                 P    -0.160    0.128    -0.115    0.160                                                     
18 516 58254.00 P  0.085430 0.005039  0.438870 0.005981  P 0.0964965 0.0043911                 P    -0.168    0.128    -0.113    0.160                                                     
18 517 58255.00 P  0.087014 0.005108  0.439274 0.006085  P 0.0957240 0.0044849                 P    -0.176    0.128    -0.110    0.160                                                     
18 518 58256.00 P  0.088605 0.005177  0.439653 0.006189  P 0.0950580 0.0045781                 P    -0.183    0.128    -0.105    0.160                                                     
18 519 58257.00 P  0.090203 0.005246  0.440005 0.006293  P 0.0944516 0.0046706                 P    -0.189    0.128    -0.099    0.160                                                     
18 520 58258.00 P  0.091807 0.005313  0.440331 0.006395  P 0.0938395 0.0047625                 P    -0.194    0.128    -0.092    0.160                                                     
18 521 58259.00 P  0.093417 0.005380  0.440629 0.006497  P 0.0931676 0.0048537                 P    -0.197    0.128    -0.083    0.160                                                     
18 522 58260.00 P  0.095034 0.005447  0.440901 0.006599  P 0.0924065 0.0049444                 P    -0.199    0.128    -0.074    0.160                                                     
18 523 58261.00 P  0.096656 0.005512  0.441146 0.006699  P 0.0915614 0.0050344                 P    -0.199    0.128    -0.064    0.160                                                     
18 524 58262.00 P  0.098284 0.005578  0.441366 0.006800  P 0.0906662 0.0051240                 P    -0.197    0.128    -0.054    0.160                                                     
18 525 58263.00 P  0.099917 0.005642  0.441560 0.006899  P 0.0897741 0.0052129                 P    -0.194    0.128    -0.045    0.160                                                     
18 526 58264.00 P  0.101554 0.005706  0.441728 0.006998  P 0.0889455 0.0053014                 P    -0.189    0.128    -0.036    0.160                                                     
18 527 58265.00 P  0.103195 0.005770  0.441870 0.007097  P 0.0882323 0.0053893                 P    -0.184    0.128    -0.028    0.160                                                     
18 528 58266.00 P  0.104838 0.005833  0.441986 0.007195  P 0.0876730 0.0054768                 P    -0.177    0.128    -0.021    0.160                                                     
18 529 58267.00 P  0.106484 0.005895  0.442076 0.007292  P 0.0872838 0.0055637                 P    -0.170    0.128    -0.015    0.160                                                     
18 530 58268.00 P  0.108132 0.005957  0.442140 0.007389  P 0.0870608 0.0056502                 P    -0.164    0.128    -0.011    0.160                                                     
18 531 58269.00 P  0.109782 0.006019  0.442178 0.007486  P 0.0869804 0.0057362                 P    -0.157    0.128    -0.009    0.160                                                     
18 6 1 58270.00 P  0.111434 0.006080  0.442190 0.007582  P 0.0870014 0.0058218                 P    -0.151    0.128    -0.008    0.160                                                     
18 6 2 58271.00 P  0.113086 0.006140  0.442176 0.007677  P 0.0870737 0.0059070                 P    -0.147    0.128    -0.009    0.160                                                     
18 6 3 58272.00 P  0.114738 0.006200  0.442137 0.007772  P 0.0871470 0.0059917                 P    -0.143    0.128    -0.011    0.160                                                     
18 6 4 58273.00 P  0.116390 0.006260  0.442072 0.007867  P 0.0871728 0.0060760                 P    -0.141    0.128    -0.014    0.160                                                     
18 6 5 58274.00 P  0.118042 0.006319  0.441981 0.007961  P 0.0871138 0.0061599                 P    -0.141    0.128    -0.018    0.160                                                     
18 6 6 58275.00 P  0.119692 0.006378  0.441865 0.008055  P 0.0869453 0.0062434                 P    -0.142    0.128    -0.022    0.160                                                     
18 6 7 58276.00 P  0.121340 0.006437  0.441723 0.008148  P 0.0866573 0.0063266                 P    -0.145    0.128    -0.026    0.160                                                     
18 6 8 58277.00 P  0.122986 0.006495  0.441555 0.008241  P 0.0862536 0.0064093                 P    -0.149    0.128    -0.030    0.160                                                     
18 6 9 58278.00 P  0.124629 0.006552  0.441362 0.008334  P 0.0857563 0.0064917                 P    -0.154    0.128    -0.033    0.160                                                     
18 610 58279.00 P  0.126268 0.006610  0.441142 0.008426  P 0.0852083 0.0065737                 P    -0.160    0.128    -0.036    0.160                                                     
18 611 58280.00 P  0.127903 0.006666  0.440897 0.008518  P 0.0846720 0.0066554                 P    -0.167    0.128    -0.037    0.160                                                     
18 612 58281.00 P  0.129534 0.006723  0.440627 0.008609  P 0.0842130 0.0067368                                                                                                             
18 613 58282.00 P  0.131160 0.006779  0.440330 0.008700  P 0.0838754 0.0068177                                                                                                             
18 614 58283.00 P  0.132781 0.006835  0.440009 0.008790  P 0.0836635 0.0068984                                                                                                             
18 615 58284.00 P  0.134396 0.006890  0.439662 0.008881  P 0.0835370 0.0069788                                                                                                             
18 616 58285.00 P  0.136005 0.006946  0.439289 0.008971  P 0.0834250 0.0070588                                                                                                             
18 617 58286.00 P  0.137607 0.007000  0.438892 0.009060  P 0.0832555 0.0071385                                                                                                             
18 618 58287.00 P  0.139202 0.007055  0.438470 0.009149  P 0.0829852 0.0072179                                                                                                             
18 619 58288.00 P  0.140789 0.007109  0.438022 0.009238  P 0.0826100 0.0072970                                                                                                             
18 620 58289.00 P  0.142368 0.007163  0.437550 0.009327  P 0.0821640 0.0073758                                                                                                             
18 621 58290.00 P  0.143938 0.007217  0.437054 0.009415  P 0.0817050 0.0074544                                                                                                             
18 622 58291.00 P  0.145499 0.007270  0.436533 0.009503  P 0.0812951 0.0075326                                                                                                             
18 623 58292.00 P  0.147050 0.007323  0.435987 0.009590  P 0.0809849 0.0076106                                                                                                             
18 624 58293.00 P  0.148592 0.007376  0.435418 0.009678  P 0.0808104 0.0076883                                                                                                             
18 625 58294.00 P  0.150123 0.007428  0.434824 0.009765  P 0.0807863 0.0077657                                                                                                             
18 626 58295.00 P  0.151642 0.007480  0.434207 0.009851  P 0.0809087 0.0078428                                                                                                             
18 627 58296.00 P  0.153151 0.007532  0.433566 0.009938  P 0.0811577 0.0079197                                                                                                             
18 628 58297.00 P  0.154647 0.007584  0.432902 0.010024  P 0.0815008 0.0079964                                                                                                             
18 629 58298.00 P  0.156131 0.007635  0.432214 0.010109  P 0.0818990 0.0080728                                                                                                             
18 630 58299.00 P  0.157602 0.007686  0.431503 0.010195  P 0.0823075 0.0081489                                                                                                             
18 7 1 58300.00 P  0.159059 0.007737  0.430770 0.010280  P 0.0826812 0.0082248                                                                                                             
18 7 2 58301.00 P  0.160503 0.007787  0.430013 0.010365  P 0.0829797 0.0083005                                                                                                             
18 7 3 58302.00 P  0.161933 0.007838  0.429235 0.010450  P 0.0831748 0.0083759                                                                                                             
18 7 4 58303.00 P  0.163348 0.007888  0.428434 0.010534  P 0.0832548 0.0084511                                                                                                             
18 7 5 58304.00 P  0.164748 0.007938  0.427611 0.010618  P 0.0832224 0.0085261                                                                                                             
18 7 6 58305.00 P  0.166133 0.007987  0.426766 0.010702  P 0.0830936 0.0086008                                                                                                             
18 7 7 58306.00 P  0.167502 0.008036  0.425900 0.010786  P 0.0828993 0.0086754                                                                                                             
18 7 8 58307.00 P  0.168854 0.008086  0.425013 0.010869  P 0.0826852 0.0087497                                                                                                             
